split,graph_id,dataset,source,project,contract,source_file,contract_label,n_pos,n_neg,interaction_count,vulnerability_types,scopes,primary_line_span,normalized_contract_hash,contract_signature_hash,function_hashes,family_key
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SpookySwapStrategyAddTwoSidesOptimal,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,SpookySwapStrategyAddTwoSidesOptimal,,0,0,2,2,,,,02590bf50f36e10fca719b2222e7e7b81f973b63d1c7727fbb94952cc4bb6bd5,02590bf50f36e10fca719b2222e7e7b81f973b63d1c7727fbb94952cc4bb6bd5,1a8e0e48b84e2b98d10ec7f935ab5c228813ffbfb4ebeb2c02658f6f228a31a7|d8b69557639426cd9febf9a4edc29b2521876f0354759f8efe3d3595fe213b91,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyWithdrawMinimizeTrading,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyWithdrawMinimizeTrading,,0,0,4,4,,,,c8f627f56973ba508b2022489d83cdcb19e8c859c576c08f7d0965c9ebe27ee2,c8f627f56973ba508b2022489d83cdcb19e8c859c576c08f7d0965c9ebe27ee2,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|8a76c1ac018761948315e872df9fc5a567cb40dd3fc0dfad12f0b9c2e59f82dc|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d|deee804887ef247a0221b4b36cfdbfbf435a141f16aeeec428cff8185f1ccbc6,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyLiquidate,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyLiquidate,,0,0,4,4,,,,9b755380ff131e988da3d501fa36802aa3c1ff350cb176e3fcd4a094e2d6388a,9b755380ff131e988da3d501fa36802aa3c1ff350cb176e3fcd4a094e2d6388a,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|5cbfa6b47f62a3e60f4388c74eb888ccfe2e5ac9010417a9126a2d041810531c|6b0746eb10d3818867b2756f04af5dd49ddee5d20c291bd103388bfa062a2157|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyAddBaseTokenOnly,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyAddBaseTokenOnly,,0,0,4,4,,,,7941bb298413aba4e0a8e5a9ca59e449b3f6d09f5bc376a5ac0a1895336536c4,7941bb298413aba4e0a8e5a9ca59e449b3f6d09f5bc376a5ac0a1895336536c4,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|5cbfa6b47f62a3e60f4388c74eb888ccfe2e5ac9010417a9126a2d041810531c|9e95eaeebdd4179c8f98da47cb7e794d644fe28f57533d927b4faf96af9d5c10|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyPartialCloseLiquidate,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyPartialCloseLiquidate,,0,0,4,4,,,,15fe455faab7a3296fe609ae3e5ed05dd7e045ebdc6c4a09dfb6f1c9ee5a9ffd,15fe455faab7a3296fe609ae3e5ed05dd7e045ebdc6c4a09dfb6f1c9ee5a9ffd,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|5cbfa6b47f62a3e60f4388c74eb888ccfe2e5ac9010417a9126a2d041810531c|9684d169c0e1fdac663b86ccad550acc8da003b3add189f9c5dffa4b322a34a5|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyAddTwoSidesOptimal,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyAddTwoSidesOptimal,,0,0,4,4,,,,f8c6d28a69fbb8ad1cc56d35a8164dc7e10f5e74ca2ff0046cbfc22e8641affd,f8c6d28a69fbb8ad1cc56d35a8164dc7e10f5e74ca2ff0046cbfc22e8641affd,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d|ca9c73a686757abdd689b9a34196d603d1a5ad853dc538569fb01d233862336f|dc451f069f56dcf53a772946cf62a30eb702b31b50318c1554a0f2f179f8c52d,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRestrictedStrategyPartialCloseMinimizeTrading,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRestrictedStrategyPartialCloseMinimizeTrading,,0,0,4,4,,,,3286f89a99b14231a369c2f7a928e3464d4f0102a5b9b72a88640d47fd12e591,3286f89a99b14231a369c2f7a928e3464d4f0102a5b9b72a88640d47fd12e591,322fff7140da1a3d7b200bd68f1c37929c16d80975f70b22b826595d43591bf3|649090f6f858b24f2e2a29a4a26297d735af733d2995c690e22f3ee0f2102da5|8a76c1ac018761948315e872df9fc5a567cb40dd3fc0dfad12f0b9c2e59f82dc|a647f9f0267a5cbfd67de4450547191317299f9e927fae91e8a732cd90c5247d,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::JoinPermit,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,JoinPermit,,0,0,14,14,,,,53411e04792e1acd2281b8c3b428653147273fcfcc847b2bd4fa83a8af525dfc,53411e04792e1acd2281b8c3b428653147273fcfcc847b2bd4fa83a8af525dfc,1ebdaf655e5a3e4af1a4fd145a3e9e556c3eab9cc0f5aa795d35c5461a2c9f70|2f1633480e436eaeae8977528d581e46b0ea718620dc73656ad1e49b04a63e2a|39035166b4d88c599441241c3643a7fc860a74f06c5f3bc6cd42191d7336a2ea|8650ebfab38b7646488adea3fe606eec99b4e7401d37e66b5fa4f74a2e57e4c7|9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|bc14dd518172aa64cf97f79548b8a7b6a9d2a25c400ceafca659dc1f4193f80b|c537ada0aaf20962f3e1b777bd645e11518f3cb812ea943c3c19a8f8835cfc3c|c820811d76369625dfec97c531648d021ee48ba7fa2f2817b4e7c861f6542a7b|d694231e7b4bcaa15e2ec79094039b69b7dc79457590b1e7bb15c0e285073f4e|de381ba2af0132b39fb212d93f269ac496921744e48a19cea00ec2adb7079e4f|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd|e18dd41c2ca01a20cea4e5fd211180a7ca0b2e1ae16e156957074b9ee2eb1d41|effa0e1bda5081ef4052834032476dc72cce96d1747b49813f3be6309bee3e6e|f202984dc143ef8cec7a0f95987e83180dcd74291c8aca16fa53bd7b2c1b96e5,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::AngelBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,AngelBase,,0,0,8,8,,,,d6e7ea5ce43be258ce3c2c1fc3198af185b45a87f2c10cca7f3e9abfb6d75309,d6e7ea5ce43be258ce3c2c1fc3198af185b45a87f2c10cca7f3e9abfb6d75309,254b39d7ccc84f772ec36caecbff1f090b8b49d69c1c230e871d972c33d2aa4f|3354c6765f297a6eb281c9bc49068c36c693d1af7c0669aacf4d9c600844bc34|4a83b1c74b15b0f3005f15eb0079c79c9f827c1df72eadcf2d084ac0c2a2a19d|83984b408fcfb2d26f325d8ce7a63a97e1c9cb324fabd63817ae4ae9536a3f86|84f5e6cbaf1198bf69f025aabc18fa0b3c9465ab4ef38af6affc4e161742b667|9768f0e08127fa38e33e19f1ea6eb99582be32be115bbaa393a9ebb6637729e2|9a8cacfc4426362898388c1beeb3416453a474e9f7c06b7cf6b50eaa3b12cbf1|e7358ce99a55e3252f9191f35522529f3641ffc8f821e7fdbe16017545c2d434,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::Angel,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,Angel,,0,0,10,10,,,,331a4d538745127845c30bada3818ed151b6c7835deee8d8620c33c4e9c08f3e,331a4d538745127845c30bada3818ed151b6c7835deee8d8620c33c4e9c08f3e,1cf6e0ba5bbfd85c4b59f5b18670132c6ec2ae66a7c8d48cb0f918f96fefc675|254b39d7ccc84f772ec36caecbff1f090b8b49d69c1c230e871d972c33d2aa4f|3354c6765f297a6eb281c9bc49068c36c693d1af7c0669aacf4d9c600844bc34|4a83b1c74b15b0f3005f15eb0079c79c9f827c1df72eadcf2d084ac0c2a2a19d|83984b408fcfb2d26f325d8ce7a63a97e1c9cb324fabd63817ae4ae9536a3f86|84f5e6cbaf1198bf69f025aabc18fa0b3c9465ab4ef38af6affc4e161742b667|94722cd3555c8531e4f9fea2563f4bbe71e273972003e540bcdd95864f8e9f3d|9768f0e08127fa38e33e19f1ea6eb99582be32be115bbaa393a9ebb6637729e2|9a8cacfc4426362898388c1beeb3416453a474e9f7c06b7cf6b50eaa3b12cbf1|e7358ce99a55e3252f9191f35522529f3641ffc8f821e7fdbe16017545c2d434,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::ERC20FlashLoan,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,ERC20FlashLoan,,0,0,2,2,,,,ad30afa572537ad09c44d68974a8154dc0863f652c8e8fb5bb2f75d3224854db,ad30afa572537ad09c44d68974a8154dc0863f652c8e8fb5bb2f75d3224854db,1cf6e0ba5bbfd85c4b59f5b18670132c6ec2ae66a7c8d48cb0f918f96fefc675|94722cd3555c8531e4f9fea2563f4bbe71e273972003e540bcdd95864f8e9f3d,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::AngelFactory,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,AngelFactory,,0,0,1,1,,,,7fca190f65f5a51e009a2b650b607bf84bfa06262ae5a0ee1c9ee18cd628cf5b,7fca190f65f5a51e009a2b650b607bf84bfa06262ae5a0ee1c9ee18cd628cf5b,914cd0cdda1f2d89797a5b3540656b40c2d4f88ee451f41a058a2cff4e7b541c,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::Archangel,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,Archangel,,0,0,2,2,,,,dc0fea6d6eefc1eb603ea309ca19c7e881bafb1b0d8258c351da95e929aa3314,dc0fea6d6eefc1eb603ea309ca19c7e881bafb1b0d8258c351da95e929aa3314,9d1de2beb971a6d889054623a8f6b82dadfd9ff348d383d45d65dbfc3d8c1686|a03cadd091862bb02b6672c932ec989a674212059b5224a1a7f6d3b48829392c,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::FountainBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,FountainBase,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a/contracts/FountainBase.sol,1,2,12,14,Reentrancy (SWC-107),reentrancy,L290-291,962b2b42fede9c2ea7ba100836aaf35dbb4c7e83a78dd60832e6e7b66507e92d,cd4153f4a9dd300f5f207bae9892de6aca1a04b62dfdd1138dff4a7c7fd9ded6,1ebdaf655e5a3e4af1a4fd145a3e9e556c3eab9cc0f5aa795d35c5461a2c9f70|39035166b4d88c599441241c3643a7fc860a74f06c5f3bc6cd42191d7336a2ea|9562b661a0ec505415e9bbdfe7554ed82b3c1b0c96e65d9f92dd710f22a4085a|9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|bc14dd518172aa64cf97f79548b8a7b6a9d2a25c400ceafca659dc1f4193f80b|c537ada0aaf20962f3e1b777bd645e11518f3cb812ea943c3c19a8f8835cfc3c|c820811d76369625dfec97c531648d021ee48ba7fa2f2817b4e7c861f6542a7b|ce05ac20af0aee47f28e29c44b32ac20c34c127412a17303c84560d1cbc2ccf4|d694231e7b4bcaa15e2ec79094039b69b7dc79457590b1e7bb15c0e285073f4e|de381ba2af0132b39fb212d93f269ac496921744e48a19cea00ec2adb7079e4f|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd|e18dd41c2ca01a20cea4e5fd211180a7ca0b2e1ae16e156957074b9ee2eb1d41|effa0e1bda5081ef4052834032476dc72cce96d1747b49813f3be6309bee3e6e|f202984dc143ef8cec7a0f95987e83180dcd74291c8aca16fa53bd7b2c1b96e5,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::FountainFactory,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,FountainFactory,,0,0,1,1,,,,7e5be29d7c658d46c1fe9d87ea2adf8e02a2a3eea424a778fa6b629d0b04a82c,7e5be29d7c658d46c1fe9d87ea2adf8e02a2a3eea424a778fa6b629d0b04a82c,ec218760a991c9a10b28d4092236062aa4b34711298caefe9553107ba9354ab9,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::FountainToken,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,FountainToken,,0,0,2,2,,,,e6baf9f010d3887b0480877902f5dc74cbd6b1f85f62e877d39cb18f57115ead,e6baf9f010d3887b0480877902f5dc74cbd6b1f85f62e877d39cb18f57115ead,9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::Fountain,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,Fountain,,0,0,19,19,,,,e073a2d4f3a0290c85701c7760bb28b68f06a389bc526b13dc48682566aadd8e,e073a2d4f3a0290c85701c7760bb28b68f06a389bc526b13dc48682566aadd8e,1cf6e0ba5bbfd85c4b59f5b18670132c6ec2ae66a7c8d48cb0f918f96fefc675|1ebdaf655e5a3e4af1a4fd145a3e9e556c3eab9cc0f5aa795d35c5461a2c9f70|2f1633480e436eaeae8977528d581e46b0ea718620dc73656ad1e49b04a63e2a|39035166b4d88c599441241c3643a7fc860a74f06c5f3bc6cd42191d7336a2ea|50ce765ed3a3f03e83a6496cc681e64f6c9eac6591ab9b23417845fe6854ac27|54e27ba44e9f07193571659ec715094d5c43ba503d18cb12d7eabb7b555cc1dc|8650ebfab38b7646488adea3fe606eec99b4e7401d37e66b5fa4f74a2e57e4c7|94722cd3555c8531e4f9fea2563f4bbe71e273972003e540bcdd95864f8e9f3d|9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|bc14dd518172aa64cf97f79548b8a7b6a9d2a25c400ceafca659dc1f4193f80b|c537ada0aaf20962f3e1b777bd645e11518f3cb812ea943c3c19a8f8835cfc3c|c820811d76369625dfec97c531648d021ee48ba7fa2f2817b4e7c861f6542a7b|d694231e7b4bcaa15e2ec79094039b69b7dc79457590b1e7bb15c0e285073f4e|de381ba2af0132b39fb212d93f269ac496921744e48a19cea00ec2adb7079e4f|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd|e18dd41c2ca01a20cea4e5fd211180a7ca0b2e1ae16e156957074b9ee2eb1d41|ea22566d7709c866ec73272d469ea731834b262d646935a7f3284bfd5be7e4c4|effa0e1bda5081ef4052834032476dc72cce96d1747b49813f3be6309bee3e6e|f202984dc143ef8cec7a0f95987e83180dcd74291c8aca16fa53bd7b2c1b96e5,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::HarvestPermit,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,HarvestPermit,,0,0,14,14,,,,106ce35dae279940e00307a1a926bfae812c5bf31798755bdf4aef1aed83bd38,106ce35dae279940e00307a1a926bfae812c5bf31798755bdf4aef1aed83bd38,1ebdaf655e5a3e4af1a4fd145a3e9e556c3eab9cc0f5aa795d35c5461a2c9f70|39035166b4d88c599441241c3643a7fc860a74f06c5f3bc6cd42191d7336a2ea|50ce765ed3a3f03e83a6496cc681e64f6c9eac6591ab9b23417845fe6854ac27|54e27ba44e9f07193571659ec715094d5c43ba503d18cb12d7eabb7b555cc1dc|9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|bc14dd518172aa64cf97f79548b8a7b6a9d2a25c400ceafca659dc1f4193f80b|c537ada0aaf20962f3e1b777bd645e11518f3cb812ea943c3c19a8f8835cfc3c|c820811d76369625dfec97c531648d021ee48ba7fa2f2817b4e7c861f6542a7b|d694231e7b4bcaa15e2ec79094039b69b7dc79457590b1e7bb15c0e285073f4e|de381ba2af0132b39fb212d93f269ac496921744e48a19cea00ec2adb7079e4f|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd|e18dd41c2ca01a20cea4e5fd211180a7ca0b2e1ae16e156957074b9ee2eb1d41|effa0e1bda5081ef4052834032476dc72cce96d1747b49813f3be6309bee3e6e|f202984dc143ef8cec7a0f95987e83180dcd74291c8aca16fa53bd7b2c1b96e5,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::ERC20Permit,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,ERC20Permit,,0,0,2,2,,,,e6baf9f010d3887b0480877902f5dc74cbd6b1f85f62e877d39cb18f57115ead,e6baf9f010d3887b0480877902f5dc74cbd6b1f85f62e877d39cb18f57115ead,9baee0fe0d885034d4fc433c4e83444cb789c315a724733d447087fdd10ee832|e0aad7c2c530c6cce949a212a213300034f430efca0169963125ff64778d7bfd,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::BoringFactory,DAppSCAN,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,BoringFactory,,0,0,1,1,,,,ba9dbff40a5e3e2baa5b3d4705ac00f5c64a472ac3afa2820d0423cf9b68038d,ba9dbff40a5e3e2baa5b3d4705ac00f5c64a472ac3afa2820d0423cf9b68038d,847a16edd09f378365b2b705f9bdbfe35a6f8bfdaaeb04f7bd51bb692e21f479,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a
train,DAPP::DAppSCAN-source/contracts/Inspex-AutoCompound/auto-compound-v2-92626a1dcfc55a28afdf4f996d600fe8bbfd6efd::PancakeByalanLP,DAppSCAN,DAPP,DAppSCAN-source/contracts/Inspex-AutoCompound/auto-compound-v2-92626a1dcfc55a28afdf4f996d600fe8bbfd6efd,PancakeByalanLP,,1,1,12,13,,,,8a17d9846fbe89ac5c17d93ff8befb8f1d0d7c3a5b46b77cc9c8b0d84e30d279,8a17d9846fbe89ac5c17d93ff8befb8f1d0d7c3a5b46b77cc9c8b0d84e30d279,033ebf9ebd422d14fc7c6296a5fb50515fe77f19b58716fc84c5e10dac1965fc|244c041707586911a29b220a3e96ede1a05915974c09ef9ce7d7d79a630204a6|3de95a8944ba884259c71e6063478b6227405e4032aa00b569e922514b062ce3|43a78a56564b03c83755d0e88647b581ad1f43251ba74d6296ad5693b425fed5|5ae9469805cf0e43fa5fa459369e9d8024e53452a25ffc4fe33bb23bb47dc72b|634931c3aadc401106bb403400932bb0be9dceb4b8e81235c73e367a2cfeddd9|78d988143fc4c7cb81a3b58fad7b2777a447d264c12bf7d1710e887fc16ec4e7|7c85865ca6a67df3a9d60e79fb9b496219bc2877c577fe2228ff1a25daf131e2|7db0860e7b49c7100eca7b61c53e4a345267050655f710abe36427050fcf64d2|8a7653c726a6c6a7ff4974e14ec077b35a2dc16c7916a40626ac76400770b590|d1a8c9403b64255727b8f978858717db0c8d12820511e66c311a7177703e3349|f53ee7827cf5603f989ff0523695b91ac2a380a9a906f4818e0088b664918a79|fa1ccb2d35fb985d241d8a4ed60d9ac83b7935fa5fddc6df2311630658a2821d,DAPP::DAppSCAN-source/contracts/Inspex-AutoCompound/auto-compound-v2-92626a1dcfc55a28afdf4f996d600fe8bbfd6efd
