raw_id,dataset,project,file_path,contract,function,line_span,finding_id,title,severity,vulnerability_type,scope,source_available,vtype_recoverable,location_available,evidence_pointer,normalized_source_hash,normalized_contract_hash,converted_to_hyperedge,included_in_graph,graph_id,graph_split,dropped_reason
FORGE::vfp_00032::6::0,FORGE,vfp_00032,RewardManagerMixin.sol,,,RewardManagerMixin.sol#L155-L177,6,RewardManagerMixin.claimAccountRewards lacks of necessary param check,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#6,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::6::1,FORGE,vfp_00032,AbstractLendingRouter.sol,,,AbstractLendingRouter.sol#L241,6,RewardManagerMixin.claimAccountRewards lacks of necessary param check,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#6,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::6::2,FORGE,vfp_00032,AbstractLendingRouter.sol,,,AbstractLendingRouter.sol#L244,6,RewardManagerMixin.claimAccountRewards lacks of necessary param check,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#6,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::8::0,FORGE,vfp_00032,CurveConvex2Token.sol,CurveConvexLib,add_liquidity,CurveConvex2Token.sol::add_liquidity#236-238,8,Hardcoded useEth = true in remove_liquidity_one_coin or remove_liquidity lead to stuck fund,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#8,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::8::1,FORGE,vfp_00032,CurveConvex2Token.sol,CurveConvexLib,remove_liquidity_one_coin,CurveConvex2Token.sol::remove_liquidity_one_coin#255-258,8,Hardcoded useEth = true in remove_liquidity_one_coin or remove_liquidity lead to stuck fund,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#8,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::8::2,FORGE,vfp_00032,CurveConvex2Token.sol,CurveConvexLib,remove_liquidity,CurveConvex2Token.sol::remove_liquidity#281-283,8,Hardcoded useEth = true in remove_liquidity_one_coin or remove_liquidity lead to stuck fund,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#8,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::8::4,FORGE,vfp_00032,AbstractYieldStrategy.sol,AbstractStakingStrategy,_burnShares,AbstractYieldStrategy.sol::_burnShares#416-433,8,Hardcoded useEth = true in remove_liquidity_one_coin or remove_liquidity lead to stuck fund,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#8,,adf945b5f021bf2dc50169904d542837a8bbd039c3138db6a87c60d8bd0e48b9,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::9::0,FORGE,vfp_00032,AbstractSingleSidedLP.sol,AbstractSingleSidedLP,_executeRedemptionTrades,AbstractSingleSidedLP.sol::_executeRedemptionTrades#223,9,Malicious user can change the TradeType to steal funds from the vault or withdraw request manager,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#9,,59eeb2124fb0e702163b8446c9e56864ecb1a53d916044936556f031e6172f0f,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::9::1,FORGE,vfp_00032,AbstractWithdrawRequestManager.sol,GenericERC4626WithdrawRequestManager,_preStakingTrade,AbstractWithdrawRequestManager.sol::_preStakingTrade#268,9,Malicious user can change the TradeType to steal funds from the vault or withdraw request manager,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#9,,9b2cf5088ffa981706742e6b9381c505a85971d4f2c5476d34112ae94bf7ddb2,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::9::2,FORGE,vfp_00032,AbstractSingleSidedLP.sol,,Trade,AbstractSingleSidedLP.sol::Trade#223,9,Malicious user can change the TradeType to steal funds from the vault or withdraw request manager,High,"CWE:CWE-1287,CWE-20,CWE-707",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#9,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::11::0,FORGE,vfp_00032,CurveConvex2Token.sol,,deposit,CurveConvex2Token.sol::deposit#180-196,11,WETH.withdraw called on native ETH balance causes revert,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#11,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::11::1,FORGE,vfp_00032,AbstractSingleSidedLP.sol,,executeTrade,AbstractSingleSidedLP.sol::executeTrade#181-219,11,WETH.withdraw called on native ETH balance causes revert,High,"CWE:CWE-670,CWE-691",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#11,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::11::2,FORGE,vfp_00032,TradingUtils.sol,,ensureEtherBalance,TradingUtils.sol::ensureEtherBalance#164-172,11,WETH.withdraw called on native ETH balance causes revert,High,"CWE:CWE-670,CWE-691",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#11,,,False,False,,,missing_source_file
FORGE::vfp_00032::12::0,FORGE,vfp_00032,Constants.sol,,WETH,Constants.sol::WETH#19,12,Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments,Medium,"CWE:CWE-435,CWE-439",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#12,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::12::1,FORGE,vfp_00032,AbstractStakingStrategy,,,AbstractStakingStrategy,12,Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments,Medium,"CWE:CWE-435,CWE-439",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#12,,,False,False,,,missing_source_file
FORGE::vfp_00032::12::2,FORGE,vfp_00032,CurveConvexLib,,,CurveConvexLib,12,Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments,Medium,"CWE:CWE-435,CWE-439",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#12,,,False,False,,,missing_source_file
FORGE::vfp_00032::12::3,FORGE,vfp_00032,EtherFiWithdrawRequestManager,,,EtherFiWithdrawRequestManager,12,Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments,Medium,"CWE:CWE-435,CWE-439",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#12,,,False,False,,,missing_source_file
FORGE::vfp_00032::14::0,FORGE,vfp_00032,CurveConvex2Token.sol,,,CurveConvex2Token.sol,14,Single sided strategy cant do trades for ETH pools,Medium,"CWE:CWE-115,CWE-435,CWE-436",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#14,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::15::0,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,_liquidate,MorphoLendingRouter.sol::_liquidate,15,Liquidations can be frontrunned to avoid by paying as little as 1 share,Medium,Front-running / Tx Order (heuristic),front-running,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#15,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,not_constructable_as_state_plus_external_call_hyperedge
FORGE::vfp_00032::15::1,FORGE,vfp_00032,Morpho.sol,MorphoLendingRouter,liquidate,Morpho.sol::liquidate#247,15,Liquidations can be frontrunned to avoid by paying as little as 1 share,Medium,Front-running / Tx Order (heuristic),front-running,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#15,,,False,False,,,missing_source_file
FORGE::vfp_00032::15::2,FORGE,vfp_00032,Morpho.sol,,position,Morpho.sol::position#L532,15,Liquidations can be frontrunned to avoid by paying as little as 1 share,Medium,Front-running / Tx Order (heuristic),front-running,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#15,,,False,False,,,missing_source_file
FORGE::vfp_00032::16::0,FORGE,vfp_00032,CurveConvex2Token.sol,,constructor,CurveConvex2Token.sol::constructor#169-178,16,Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions,Medium,CWE:CWE-435,other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#16,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::16::1,FORGE,vfp_00032,AbstractSingleSidedLP.sol,,withdrawDoubleSided,AbstractSingleSidedLP.sol::withdrawDoubleSided#163-178,16,Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions,Medium,CWE:CWE-435,other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#16,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::16::2,FORGE,vfp_00032,TradingUtils.sol,,executeTrade,TradingUtils.sol::executeTrade#54-57,16,Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions,Medium,CWE:CWE-435,other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#16,,,False,False,,,missing_source_file
FORGE::vfp_00032::16::3,FORGE,vfp_00032,CurveV2Adapter.sol,,swap,CurveV2Adapter.sol::swap#42-63,16,Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions,Medium,CWE:CWE-435,other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#16,,,False,False,,,missing_source_file
FORGE::vfp_00032::17::0,FORGE,vfp_00032,AbstractStakingStrategy.sol,AbstractStakingStrategy,initiateWithdraw,AbstractStakingStrategy.sol::initiateWithdraw#64-74,17,"Withdrawals ongoing for OETH, apxETH, weETH, and almost any LST are overpriced by the oracle",Medium,"CWE:CWE-372,CWE-664",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#17,,faca47e6a2432b50dbf45568b84388ef0575fbe6d056f7717da2c489a82c10eb,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::17::1,FORGE,vfp_00032,AbstractWithdrawRequestManager.sol,GenericERC4626WithdrawRequestManager,getWithdrawRequestValue,AbstractWithdrawRequestManager.sol::getWithdrawRequestValue#307-340,17,"Withdrawals ongoing for OETH, apxETH, weETH, and almost any LST are overpriced by the oracle",Medium,"CWE:CWE-372,CWE-664",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#17,,9b2cf5088ffa981706742e6b9381c505a85971d4f2c5476d34112ae94bf7ddb2,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::17::2,FORGE,vfp_00032,Origin.sol,,withdraw,Origin.sol::withdraw#12-19,17,"Withdrawals ongoing for OETH, apxETH, weETH, and almost any LST are overpriced by the oracle",Medium,"CWE:CWE-372,CWE-664",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#17,,,False,False,,,missing_source_file
FORGE::vfp_00032::18::0,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,healthFactor,MorphoLendingRouter.sol::healthFactor#279,18,Rounding discrepancy between MorphoLendingRouter::healthFactor and Morpho::repay causes position migration failures,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#18,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::18::1,FORGE,vfp_00032,Morpho.sol,,_isHealthy,Morpho.sol::_isHealthy#532,18,Rounding discrepancy between MorphoLendingRouter::healthFactor and Morpho::repay causes position migration failures,Medium,"CWE:CWE-1339,CWE-682",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#18,,,False,False,,,missing_source_file
FORGE::vfp_00032::18::2,FORGE,vfp_00032,Morpho.sol,,repay,Morpho.sol::repay#284,18,Rounding discrepancy between MorphoLendingRouter::healthFactor and Morpho::repay causes position migration failures,Medium,"CWE:CWE-1339,CWE-682",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#18,,,False,False,,,missing_source_file
FORGE::vfp_00032::19::0,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,healthFactor,MorphoLendingRouter.sol::healthFactor,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::1,FORGE,vfp_00032,AbstractLendingRouter.sol,MorphoLendingRouter,migratePosition,AbstractLendingRouter.sol::migratePosition#L74,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,79abd6995dcbd1d747dfb0205932cbe940262e7320720b15a73f5c346bc50a9d,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::2,FORGE,vfp_00032,AbstractLendingRouter.sol,MorphoLendingRouter,_enterPosition,AbstractLendingRouter.sol::_enterPosition#L97,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,79abd6995dcbd1d747dfb0205932cbe940262e7320720b15a73f5c346bc50a9d,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::3,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,onMorphoFlashLoan,MorphoLendingRouter.sol::onMorphoFlashLoan#L140,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::4,FORGE,vfp_00032,AbstractLendingRouter.sol,MorphoLendingRouter,_enterOrMigrate,AbstractLendingRouter.sol::_enterOrMigrate#L236,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,79abd6995dcbd1d747dfb0205932cbe940262e7320720b15a73f5c346bc50a9d,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::5,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,_exitWithRepay,MorphoLendingRouter.sol::_exitWithRepay#L192,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::19::6,FORGE,vfp_00032,Morpho.sol,,repay,Morpho.sol::repay#L284,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,,False,False,,,missing_source_file
FORGE::vfp_00032::19::7,FORGE,vfp_00032,MorphoLendingRouter.sol,MorphoLendingRouter,onMorphoRepay,MorphoLendingRouter.sol::onMorphoRepay#L224,19,Incorrect rounding in MorphoLendingRouter::healthFactor breaks migratePosition,Medium,"CWE:CWE-1339,CWE-682",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#19,,3e88aef743f462e2777d091bd3a598b69c89e280572132d4c47ecfbf2816bc82,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::20::0,FORGE,vfp_00032,AbstractRewardManager.sol,,,AbstractRewardManager.sol#L298,20,Emission rewards accrue when yield strategy is empty due to virtual shares,Medium,"CWE:CWE-372,CWE-664",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#20,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::20::1,FORGE,vfp_00032,AbstractYieldStrategy.sol,,,AbstractYieldStrategy.sol#L149-L151,20,Emission rewards accrue when yield strategy is empty due to virtual shares,Medium,"CWE:CWE-372,CWE-664",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#20,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::22::0,FORGE,vfp_00032,CurveConvex2Token.sol,,,CurveConvex2Token.sol#L205,22,Incorrect ETH/WETH comparison causes DoS in CurveConvexStrategy exit,Medium,"CWE:CWE-1024,CWE-697",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#22,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::22::1,FORGE,vfp_00032,AbstractSingleSidedLP.sol,,,AbstractSingleSidedLP.sol#L176,22,Incorrect ETH/WETH comparison causes DoS in CurveConvexStrategy exit,Medium,"CWE:CWE-1024,CWE-697",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#22,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::22::2,FORGE,vfp_00032,AbstractSingleSidedLP.sol,,,AbstractSingleSidedLP.sol#L229,22,Incorrect ETH/WETH comparison causes DoS in CurveConvexStrategy exit,Medium,"CWE:CWE-1024,CWE-697",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#22,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::23::0,FORGE,vfp_00032,CurveConvex2Token.sol,,,CurveConvex2Token.sol#L291-L298,23,Users cannot claim rewards when LP tokens are staked directly to Curve Gauge,Medium,"CWE:CWE-390,CWE-703,CWE-755",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#23,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::23::1,FORGE,vfp_00032,AbstractRewardManager.sol,,,AbstractRewardManager.sol#L190,23,Users cannot claim rewards when LP tokens are staked directly to Curve Gauge,Medium,"CWE:CWE-390,CWE-703,CWE-755",other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#23,,,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::25::0,FORGE,vfp_00032,ERC20.sol,,,ERC20.sol#L81,25,Incompatibility of ERC20::approve with USDT tokens on Ethereum,Medium,Unchecked Call Return (heuristic),unchecked low-level call,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#25,,,False,False,,,missing_source_file
FORGE::vfp_00032::26::0,FORGE,vfp_00032,AbstractLendingRouter.sol,GenericERC4626WithdrawRequestManager,deposit,AbstractLendingRouter.sol::deposit#222-245,26,USDT approve() reverts due to non-standard return value,Critical,Unchecked Call Return (heuristic),unchecked low-level call,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#26,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::26::1,FORGE,vfp_00032,MorphoLendingRouter.sol,GenericERC4626WithdrawRequestManager,supplyCollateral,MorphoLendingRouter.sol::supplyCollateral#150-164,26,USDT approve() reverts due to non-standard return value,Critical,Unchecked Call Return (heuristic),unchecked low-level call,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#26,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::26::2,FORGE,vfp_00032,AbstractStakingStrategy.sol,GenericERC4626WithdrawRequestManager,mintYieldToken,AbstractStakingStrategy.sol::mintYieldToken#77-81,26,USDT approve() reverts due to non-standard return value,Critical,Unchecked Call Return (heuristic),unchecked low-level call,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#26,,,True,False,,,converted_but_not_in_current_graph_dataset
FORGE::vfp_00032::27::0,FORGE,vfp_00032,AbstractWithdrawRequestManager.sol,GenericERC4626WithdrawRequestManager,getWithdrawRequestValue,AbstractWithdrawRequestManager.sol::getWithdrawRequestValue#330,27,Value of Etherna's Withdrawal Request is incorrect,High,CWE:CWE-682,other,True,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#27,,9b2cf5088ffa981706742e6b9381c505a85971d4f2c5476d34112ae94bf7ddb2,False,False,,,outside_priority_interaction_scope
FORGE::vfp_00032::27::1,FORGE,vfp_00032,StakedUSDeV2.sol,,cooldownShares,StakedUSDeV2.sol::cooldownShares#112-117,27,Value of Etherna's Withdrawal Request is incorrect,High,CWE:CWE-682,other,False,True,True,data/FORGE-Curated/flatten/vfp-vuln/vfp_00032.json#27,,,False,False,,,missing_source_file
